ID;Orden;Cliente;Tipo;Concepto;Oficina;Tráfico;Partner;Factura;Fecha factura;Moneda;Neto;IVA;Neto (local);IVA (local);Fecha económica;Fecha booking;No. asiento;Actualizado
1655;CGL26013953;JOINT PRODUCTION;income;IEX02;2000;road;C0081 JOINT PRODUCTION;;29/01/2026;MXN;3.537,94;566,07;3.537,94;566,07;19/01/2026;19/01/2026;2-003621;02/02/2026 19:21
1652;CGL26013953;JOINT PRODUCTION;income;ITR02;2000;road;C0081 JOINT PRODUCTION;;29/01/2026;MXN;22.000,00;3.520,00;22.000,00;3.520,00;19/01/2026;19/01/2026;2-003621;02/02/2026 19:21
1651;CGL26013952;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;19/01/2026;19/01/2026;2-003620;02/02/2026 19:21
1649;CGL26013952;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;19/01/2026;19/01/2026;2-003620;02/02/2026 19:21
1648;CGL26013952;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65372;29/01/2026;MXN;2.210,00;176,8;2.210,00;176,8;19/01/2026;19/01/2026;8442;02/02/2026 19:21
1647;CGL25123844;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;10/12/2025;10/12/2025;2-003619;02/02/2026 19:21
1645;CGL25123844;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.500,00;720;4.500,00;720;10/12/2025;10/12/2025;2-003619;02/02/2026 19:21
1643;CGL25123890;NEXT LOGISTICS XXI, S.L.;income;ITR05;1000;sea;C0096 NEXT LOGISTICS XXI, S.L.;;29/01/2026;USD;280;0;4.825,02;0;23/12/2025;08/12/2025;1-003618;02/02/2026 19:21
1642;CGL25123847;NEXT LOGISTICS XXI, S.L.;income;ITR05;1000;sea;C0096 NEXT LOGISTICS XXI, S.L.;;29/01/2026;USD;280;0;4.825,02;0;11/12/2025;08/12/2025;1-003618;02/02/2026 19:21
1641;CGL25123834;NEXT LOGISTICS XXI, S.L.;income;ITR05;1000;sea;C0096 NEXT LOGISTICS XXI, S.L.;;29/01/2026;USD;210;0;3.618,76;0;08/12/2025;08/12/2025;1-003618;02/02/2026 19:21
1639;CGL26013932;NAPS-GUANAJUATO;income;IAD09;1000;air;C0004 NAPS-GUANAJUATO;;29/01/2026;MXN;3.000,00;480;3.000,00;480;15/01/2026;15/01/2026;1-003617;02/02/2026 19:21
1637;CGL26013932;NAPS-GUANAJUATO;income;PT01;1000;air;C0004 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;15/01/2026;15/01/2026;1-003617;02/02/2026 19:21
1636;CGL26013932;NAPS-GUANAJUATO;income;IAT02;1000;air;C0004 NAPS-GUANAJUATO;;29/01/2026;MXN;2.995,86;479,34;2.995,86;479,34;15/01/2026;15/01/2026;1-003617;02/02/2026 19:21
1634;CGL26013932;NAPS-GUANAJUATO;income;IAD03;1000;air;C0004 NAPS-GUANAJUATO;;29/01/2026;MXN;2.262,86;362,06;2.262,86;362,06;15/01/2026;15/01/2026;1-003617;02/02/2026 19:21
1632;CGL26013932;NAPS-GUANAJUATO;income;IAD02;1000;air;C0004 NAPS-GUANAJUATO;;29/01/2026;MXN;7.200,00;1.152,00;7.200,00;1.152,00;15/01/2026;15/01/2026;1-003617;02/02/2026 19:21
2411;CGL25123856;JOINT PRODUCTION;payable;PT01;1000;sea;P0997 TESORERIA DE LA FEDERACION;26 16 1742 6000041;28/01/2026;MXN;147.805,00;0;147.805,00;0;12/12/2025;12/12/2025;8528;02/03/2026 19:01
2292;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR09;1000;sea;P0999 COMPROBADOS CS CARGA;CVER00223;28/01/2026;MXN;15.990,45;2.558,47;15.990,45;2.558,47;29/10/2025;29/10/2025;8444;02/03/2026 19:01
2289;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR04;1000;sea;P0999 COMPROBADOS CS CARGA;CVER00223;28/01/2026;MXN;141,38;22,62;141,38;22,62;29/10/2025;29/10/2025;8444;02/03/2026 19:01
2135;CGL26013978;JOINT PRODUCTION;payable;PT01;1000;air;P0997 TESORERIA DE LA FEDERACION;26 52 3993 6001276;28/01/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;8398;02/03/2026 19:01
2106;CGL25123864;TRANSPORT RICH LOGISTIC SAS;payable;PT01;1000;sea;P0997 TESORERIA DE LA FEDERACION;26 43 1742 6000285;28/01/2026;MXN;444;0;444;0;16/12/2025;16/12/2025;8397;02/03/2026 19:00
2042;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CEX01;1000;sea;P0999 COMPROBADOS CS CARGA;CMNZ01017;28/01/2026;MXN;27.608,40;4.417,34;27.608,40;4.417,34;02/12/2025;02/12/2025;8525;02/02/2026 19:22
2041;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR03;1000;sea;P0999 COMPROBADOS CS CARGA;CMNZ01017;28/01/2026;MXN;1.159,40;0;1.159,40;0;02/12/2025;02/12/2025;8525;02/02/2026 19:22
2038;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR04;1000;sea;P0999 COMPROBADOS CS CARGA;CMNZ01017;28/01/2026;MXN;241,81;38,69;241,81;38,69;02/12/2025;02/12/2025;8525;02/02/2026 19:22
2037;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CAT02;1000;sea;P0999 COMPROBADOS CS CARGA;CMNZ01017;28/01/2026;MXN;22.387,14;3.581,94;22.387,14;3.581,94;02/12/2025;02/12/2025;8525;02/02/2026 19:22
2027;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CAD02;1000;sea;P0023 CS CARGA FORWARDERS;MNZ01017;28/01/2026;MXN;4.325,00;692;4.325,00;692;02/12/2025;02/12/2025;8524;02/02/2026 19:22
2026;CGL25123805;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR07;1000;sea;P0999 COMPROBADOS CS CARGA;CMNZ01017;28/01/2026;MXN;600;96;600;96;02/12/2025;02/12/2025;8525;02/02/2026 19:22
2004;CGL25123867;JOINT PRODUCTION;payable;CTR08;2000;road;P0989 COMPROBADOS GRUPO CAMILI;C65271;28/01/2026;MXN;8.455,00;0;8.455,00;0;16/12/2025;16/12/2025;8438;02/02/2026 19:22
2002;CGL25123867;JOINT PRODUCTION;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65270;28/01/2026;MXN;2.610,00;208,8;2.610,00;208,8;16/12/2025;16/12/2025;8428;02/02/2026 19:22
1998;CGL25123867;JOINT PRODUCTION;payable;CTR08;2000;road;P0989 COMPROBADOS GRUPO CAMILI;C65209;28/01/2026;MXN;7.885,00;0;7.885,00;0;16/12/2025;16/12/2025;8434;02/02/2026 19:22
1997;CGL25123867;JOINT PRODUCTION;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65272;28/01/2026;MXN;2.610,00;208,8;2.610,00;208,8;16/12/2025;16/12/2025;8427;02/02/2026 19:22
1995;CGL25123867;JOINT PRODUCTION;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65209;28/01/2026;MXN;2.610,00;208,8;2.610,00;208,8;16/12/2025;16/12/2025;8426;02/02/2026 19:22
1994;CGL25123867;JOINT PRODUCTION;payable;CTR08;2000;road;P0989 COMPROBADOS GRUPO CAMILI;C65273;28/01/2026;MXN;7.885,00;0;7.885,00;0;16/12/2025;16/12/2025;8437;02/02/2026 19:22
1993;CGL25123867;JOINT PRODUCTION;payable;CTR08;2000;road;P0989 COMPROBADOS GRUPO CAMILI;C65269;28/01/2026;MXN;12.065,00;0;12.065,00;0;16/12/2025;16/12/2025;8439;02/02/2026 19:22
